Wage,Apprentice_Cost,Apprentice_Wage,Coal_Distance,Water_Flow,Tax_1707,Banks,Potential,Textiles_1831,Population,Literate,Lawyers,Booksellers,Density,Metal_Mfg,Textiles_1851,Food,Garments,Shoes,Wood,Metal_Prods,Ships,Sheet_Metal,Metal,Heat,Skills,Code,STF,MSX,RTL,SHP,NHP,Metal_Area,X,Y
4.276666119016055,2.995732273553991,-1.2809338454620642,2.995732273553991,4.700480365792417,-0.35667494393873245,-1.171182981502945,4.574710978503383,0.47000362924573563,12.325609697555613,4.343805421853684,2.766319109226186,2.8390784635086144,4.189654742026425,0.7865127895530998,-0.2969189419379939,0.6860267139801098,1.092196295523538,1.2686320201402312,0.42408519312491755,1.6497979840872594,0.404667107267816,-0.26358252167040214,2.100462588234127,2.31638589157485,3.9646154555473165,NHB,0,0,0,0,0,0,-2.0511532682231715,55.22987050127274
4.356708826689592,2.302585092994046,-2.0541237336955462,2.995732273553991,4.30406509320417,-0.916290731874155,-1.171182981502945,4.174387269895637,2.066862759472976,12.052752454085287,4.204692619390966,3.475067230228611,3.0106208860477417,3.563882963939251,-0.45120830694748754,2.0126449336426804,0.5296209460642386,1.087002096198245,1.2797095030243224,0.4225228105078715,1.0892367339996614,0.2574430601484231,-1.5498205956155973,1.3405511622805675,1.48272565106111,3.8370839187636525,CUM,0,0,0,0,0,0,-3.03304921885287,54.72551800019939
4.30406509320417,2.4849066497880004,-1.8191584434161698,3.6635616461296463,4.343805421853684,-0.5108256237659907,-0.7550225842780328,3.258096538021482,2.0149030205422647,10.926909231928333,4.343805421853684,3.7727609380946383,2.6026896854443837,3.407841924380824,-1.594211465102809,1.7995509380718282,0.7083736278912367,1.0527510440195629,1.302314158367734,1.5068813241090084,0.9707378923587279,-0.9010642845428637,-1.4888509494449826,1.1212188432970238,1.1430378906916636,3.501344330267094,WML,0,0,0,0,0,0,-2.6388328755548285,54.4554323924823
4.356708826689592,2.4849066497880004,-1.8718021769015913,2.995732273553991,3.9512437185814275,0.5306282510621704,-1.5141277326297755,5.5134287461649825,3.4307561839036995,14.116906908328588,4.276666119016055,2.0014800002101243,3.1822118404966093,4.639571612705423,0.05536299274574017,3.0030767590007614,0.4043027144051994,1.416702667276812,1.1244599154338477,0.6101919474768842,1.2756328703230204,0.019016332511662504,-0.23667226155920448,1.6914124934331245,1.8406806056690954,4.539350844950798,LCS,0,0,0,0,0,0,-2.660723060580595,53.77791873787856
4.356708826689592,2.5649493574615367,-1.791759469228055,2.995732273553991,4.382026634673881,0.47000362924573563,-0.5108256237659907,4.605170185988092,1.3862943611198906,12.455811388626492,4.499809670330265,3.295836866004329,3.005682604407159,4.584967478670572,0.937258736896676,0.14880137653240597,0.6585874991652918,0.8393477753922939,1.027511607810477,0.08996087650947239,1.6456376120521203,1.3135742467099547,-0.6004352706785829,2.1145505304098675,2.3786761216393675,4.11659517115692,DRH,0,0,0,0,0,0,-1.6926790353219325,54.72726157997625
4.276666119016055,2.302585092994046,-1.9740810260220096,2.995732273553991,3.367295829986474,1.4816045409242156,-1.5606477482646683,4.1588830833596715,3.2268439945173775,12.336385739984228,4.276666119016055,3.242592351485517,2.772588722239781,3.828641396489095,-0.8675205675047257,2.989928915664921,1.0178641611627348,1.4774852413732722,1.4114546598501863,0.5649149496130199,1.0956992190856791,-0.9606109905707376,-0.9484896300383929,1.3346301281675494,1.5394245408135627,4.578107266438402,NOT,0,0,0,0,0,0,-1.0124322228991485,53.12961008905248
4.430816798843313,2.5649493574615367,-1.8658674413817766,3.8918202981106265,2.1972245773362196,1.410986973710262,-0.6733445532637656,4.927253685157205,-1.6094379124341003,12.679199517372098,4.276666119016055,2.3125354238472138,2.3978952727983707,3.353406717825807,-1.540862536201458,-0.9530758712993389,0.9668587913527137,0.712855466587501,1.1316933334882844,0.6321394035589152,1.063535091588082,-0.5972559936803402,-1.308530558832842,1.2181732196336197,1.5346757306208927,3.389799336709786,LNC,0,0,0,0,0,0,-0.28783736902331303,53.18378964774778
4.330733340286331,2.302585092994046,-2.0281482472922856,2.995732273553991,3.58351893845611,1.252762968495368,-0.916290731874155,4.74493212836325,0.6931471805599453,12.93623859751734,4.343805421853684,2.451005098112319,2.4336133554004498,4.110873864173311,1.8419320317689372,0.11503319674292307,0.7364231640417672,0.44643162174132367,1.5204668980735112,0.6402475579610134,2.24088495444184,-0.7068260900055957,0.008061077190755246,2.816513284276389,3.2038040043802876,4.610655116218661,STF,1,0,0,0,0,1,-2.0436002835826197,52.8235466258187
4.31748811353631,2.6026896854443837,-1.7147984280919262,2.995732273553991,4.02535169073515,1.308332819650179,-1.2039728043259361,4.3694478524670215,2.7212954278522306,12.387614731949345,4.276666119016055,3.0587070727153796,2.9601050959108397,4.2017030805426,0.6051558916839668,2.487596466790614,0.6521619340598974,1.1106195723085721,1.271201142466121,0.4739137026535785,1.5457478722402953,-0.9123806584663121,-0.7652230141300244,1.9442297117462712,2.112792011077235,4.555664766084252,DRB,0,0,0,0,0,0,-1.6021346867041266,53.133762039625815
4.3694478524670215,2.70805020110221,-1.6613976513648114,2.995732273553991,2.6390573296152584,1.824549292051046,-0.6539264674066639,4.343805421853684,3.202746442938317,12.202049563778264,4.343805421853684,2.8154087194227095,3.0007198150650303,3.8918202981106265,-1.629413535146333,3.0535343518844424,0.9423002224037458,1.2674729037710253,1.448169764837978,0.6031277141147863,0.9103340303412533,-0.838285946226184,-1.754576678100339,1.048783702806196,1.4454560589663819,4.650047944766177,LCR,0,0,0,0,0,0,-1.1188600699618207,52.66729631781231
4.394449154672439,2.995732273553991,-1.3987168811184483,2.995732273553991,3.091042453358316,1.8562979903656263,-0.030459207484708574,4.48863636973214,1.8870696490323797,12.272417347041483,4.499809670330265,2.9391619220655967,3.1780538303479458,4.186619838331271,1.528696148458066,1.5364267225729211,0.7714538074417203,0.7499476022207566,1.3033328404055433,0.5201393791608142,2.503548595853767,-0.6030895371426513,-0.35593744577643277,2.8643971685554277,3.017380987106766,4.52526080275979,WRC,0,0,0,0,0,1,-2.1635095111730593,52.239025986790615
4.276666119016055,2.70805020110221,-1.5686159179138452,2.995732273553991,2.5649493574615367,1.7749523509116738,-0.35667494393873245,4.564348191467836,1.7404661748405046,12.7377562218936,4.499809670330265,2.917770732084279,3.3877743613300146,4.130354999745133,1.2107186266578578,1.6502392391785174,0.8258256726249017,0.9893056786022272,1.4637423109740821,1.007392797093371,2.409829747603096,-0.4614631647195398,0.057525769685611634,2.7438788671772487,2.851082150495526,4.702931903770587,WRW,0,0,0,0,0,1,-1.5859534351789681,52.33306438283112
4.499809670330265,2.772588722239781,-1.7272209480904839,3.4339872044851463,3.1780538303479458,1.7227665977411035,-2.3025850929940455,2.4849066497880004,-1.6094379124341003,9.883335864325275,4.0943445622221,5.116195789756748,0.4054651081081644,3.6913763343125234,-2.995732273553991,-1.2736854167372365,0.8780767865222256,0.8780767865222256,1.1422283615638127,0.9010663047469245,0.923539160598983,-0.8036817874915008,-1.784511040503227,1.0065211341388889,1.2740943055984262,3.940999113664663,RTL,0,0,1,0,0,0,-0.6547737746747324,52.6607165649697
4.48863636973214,3.044522437723423,-1.4441139320087166,4.23410650459726,2.0794415416798357,1.824549292051046,-0.6539264674066639,3.367295829986474,-2.3025850929940455,10.892731304148873,3.912023005428146,3.910021002757473,2.4336133554004498,3.730501128804756,-2.3489914658082016,-1.2503791771400916,0.9281532671839752,0.7420509875501144,1.2345274726479085,0.30776544090645813,0.6955309719152215,-1.2503791771400916,-2.3489914658082016,0.7865027501209484,1.3523105083042921,3.5409593240373143,HNT,0,0,0,0,0,0,-0.2221535259996851,52.38160910050931
4.477336814478207,3.0204248861443626,-1.4569119283338443,4.5217885770490405,2.833213344056216,0.6931471805599453,-0.616186139423817,4.174387269895637,-2.3025850929940455,11.888329911593228,4.276666119016055,3.380994674344636,3.427514689979529,3.7796338173824005,-1.9382619282170566,-1.456423841324318,0.9252985722284515,0.6939694363278023,1.0879533620620105,0.538676551921767,0.6119270136613596,-1.1115833550325886,-1.456423841324318,0.7979591498518499,1.2075310399126677,3.5539184686798193,CMB,0,0,0,0,0,0,0.13236368067639992,52.338644302997345
4.356708826689592,2.995732273553991,-1.3609765531356008,3.7376696182833684,2.3978952727983707,1.9740810260220096,-0.9942522733438669,4.51085950651685,0.26236426446749106,12.1080959136338,4.276666119016055,3.100092288878234,1.9740810260220096,3.8918202981106265,-1.2162767987821002,0.34816374772126457,0.7605781541226349,0.598547943376951,2.863630715642231,0.36476163913030235,0.6828411887664544,-0.9386450621838205,-1.2781522025001875,0.9378082858935016,1.1888648825370376,3.6560979645895566,NHP,0,0,0,0,1,0,-0.8237930203420399,52.33245653390342
4.564348191467836,2.70805020110221,-1.856297990365626,4.941642422609304,1.9459101490553132,1.4586150226995167,-0.7765287894989963,5.4116460518550396,1.62924053973028,12.885118366210445,4.204692619390966,2.2192034840549946,3.086486636822455,3.883623530906448,-1.7009421575498098,0.8708518536016924,0.9520482663693728,0.7794902118432695,1.7939407081896686,0.7320444350598309,1.039897866375391,-0.43802681759042383,-1.1936943551317032,1.198318547763601,1.4283215086287038,4.062509838702082,NRF,0,0,0,0,0,0,0.9489413543468534,52.67293131890824
4.553876891600541,2.995732273553991,-1.55814461804655,5.056245805348308,1.791759469228055,1.8718021769015913,-0.5108256237659907,5.0689042022202315,-0.10536051565782628,12.610263608927273,4.0943445622221,2.1972245773362196,2.6100697927420065,3.822098297900159,-0.8311346495302011,0.051589258704870605,1.070827959831468,0.7141530158927356,1.388490864495185,0.6761737678275193,1.0384245357768087,-0.3721134369530748,-1.0232123812695204,1.2864067383819051,1.5426415443224433,3.616577542358531,SFF,0,0,0,0,0,0,1.0698063102512372,52.22459945494471
4.532599493153256,2.833213344056216,-1.6993861490970401,5.0106352940962555,2.3978952727983707,2.0794415416798357,-1.5606477482646683,5.170483995038151,-0.35667494393873245,12.679333464369783,4.204692619390966,2.7788192719904172,1.8718021769015913,3.885679030088544,-1.172015511565929,0.1506531536737501,0.9720715660731329,0.2676248302592544,1.1333055612469913,0.5113346591549411,0.827240618194677,-0.5137150623361517,-1.2880876828186831,1.0551963201979546,1.2565382016709394,3.4307561839036995,ESE,0,0,0,0,0,0,0.5282477223904228,51.77732203893108
4.394449154672439,3.332204510175204,-1.0622446444972353,5.0689042022202315,3.871201010907891,1.2809338454620642,-0.8915981192837836,4.663439094112067,-2.3025850929940455,12.62573647303815,4.343805421853684,2.2512917986064953,2.0149030205422647,3.6888794541139363,-0.8281436209730038,-0.3950269815343294,0.5789607396606802,0.5903374266427882,1.2046666394250929,-0.125694047750745,1.1697938654109643,-0.024508903503399244,-0.4970261494894509,1.4507997089640015,1.474441472021042,3.4078419243808242,CNW,0,0,0,0,0,0,-4.831620405667861,50.402540334467005
4.48863636973214,2.8622008809294686,-1.6264354888026713,4.564348191467836,4.143134726391533,1.4586150226995167,-0.7339691750802004,5.564520407322694,0,13.122335377012321,4.499809670330265,1.589235205116581,2.6390573296152584,4.009149716158869,-1.1010052565685828,0.6441101813984514,0.7464648196734778,1.083112973262336,1.4859360719076617,0.6616900797155608,1.058178466862167,0.5894364400186044,-0.9972084628869393,1.2760783573051018,1.3871513148319157,3.4534735262275262,DVN,0,0,0,0,0,0,-3.817062253556639,50.75206323254501
4.343805421853684,3.044522437723423,-1.299282984130261,4.143134726391533,3.6635616461296463,1.6486586255873816,-0.40047756659712525,5.187385805840755,1.4350845252893227,12.920741563105357,4.343805421853684,1.9878743481543455,2.6390573296152584,4.000033882750859,-1.2381996043074714,0.7281541868936562,0.9523090310633111,1.1781443740432322,1.360465930837187,0.5229764415485032,0.9603627658704079,-0.5390463996873143,-1.42293370750681,1.1453545512202414,1.3541737752462977,3.869950229006238,SMS,0,0,0,0,0,0,-2.8789170584256647,51.15017354570884
4.394449154672439,2.772588722239781,-1.6218604324326578,4.700480365792417,3.2188758248682006,1.6094379124341003,-0.2744368457017603,4.31748811353631,0.6418538861723947,11.989321121611614,4.276666119016055,2.797281334830153,2.6390573296152584,3.6506582412937387,-1.9701517478821202,0.5484930415377304,0.6562204222058229,0.8278466898830296,1.3386723136490202,0.4115706656706494,1.1315291036812516,-0.292505585421486,-1.6678708760091865,1.2321163405864202,1.386950313914811,3.77597416096487,DRS,0,0,0,0,0,0,-2.3346907142445152,50.80343952517263
4.727387818712341,2.4849066497880004,-2.2424811689243405,4.836281906951478,3.044522437723423,4.8338981155962015,0,6.493753839851686,0.7419373447293773,14.132799975168712,4.499809670330265,-0.35667494393873245,4.805659046737495,6.629891515467694,-0.5338257479950516,0.5627902474106334,0.8856719153831191,1.4242204723424872,1.497354335879354,1.2262401633887852,1.209335846267125,0.36452728319243627,-0.36874599763560306,1.5323876608057565,1.6831455922760024,4.213607983048918,MSX,0,1,0,0,0,0,-0.2729947907742646,51.54881948979616
4.68213122712422,2.70805020110221,-1.97408102602201,4.976733742420574,3.367295829986474,2.6100697927420065,-1.9661128563728327,5.099866427824199,0.47000362924573563,13.105727769802872,4.343805421853684,2.6602595372658615,1.5686159179138452,4.442651256490317,-2.1195809503501897,-0.945461109173935,0.8878473629669925,0.28895272065323646,0.93330973704375,0.3202052641573409,0.6926526032368318,-0.3884461029385697,-0.8923512838599865,0.9277386919942945,1.1849327596798283,3.965563772356176,SUR,0,0,0,0,0,0,-0.37359773358298193,51.26951942955837
4.762173934797756,2.772588722239781,-1.9895852125579752,5.2832037287379885,3.1354942159291497,1.8718021769015913,-0.5621189181535413,5.3706380281276624,-2.3025850929940455,13.09085619830873,4.276666119016055,2.272125885509337,2.6026896854443837,4.036008985209137,-1.670518970892766,-0.6602758326747464,0.8267487757188083,0.5545078877554053,1.034541691361078,0.34338852940799725,0.8156306871348313,0.47042477054486387,-1.2700414042956407,1.004144214176707,1.3754239216149482,3.8753590210565547,KNT,0,0,0,0,0,0,0.675364497720833,51.24880531462856
4.624972813284271,2.995732273553991,-1.6292405397302796,5.214935757608986,3.091042453358316,1.7749523509116738,-0.7133498878774648,4.61512051684126,-2.3025850929940455,12.525885452686339,4.204692619390966,2.5877640352277083,2.91235066461494,3.3032169733019514,-1.7522069937306597,-1.2761243184085418,1.0203817285091217,0.5839543947969905,1.2374090528058954,0.6996387937964527,0.8368399153099377,-0.05413300857992757,-0.8213881612935947,1.0723607633327026,1.3585946096081185,3.4855385300959063,SUS,0,0,0,0,0,0,-0.14252593810071879,50.94759692275557
4.499809670330265,2.70805020110221,-1.791759469228055,4.6913478822291435,2.70805020110221,2.302585092994046,-2.3025850929940455,4.343805421853684,-0.35667494393873245,11.884061343754766,4.0943445622221,3.6109179126442243,0.4054651081081644,4.070734696582967,-0.9323184615788027,-0.18201286717890885,1.2406491381118567,0.3828799778573576,0.9618560130773218,0.2949112049114004,0.5739352146200668,-0.9723237961925021,-1.2265579345767428,0.901047008481716,1.070750101316459,3.5655812377694427,HTF,0,0,0,0,0,0,-0.21865894965174948,51.829398837083005
4.465908118654584,2.6390573296152584,-1.826850789039325,4.382026634673881,2.833213344056216,2.1972245773362196,-2.3025850929940455,3.8501476017100584,-2.3025850929940455,11.477785215390488,4.343805421853684,3.8628327612373745,1.7404661748405046,3.7727609380946383,-1.7624808360688211,-1.038561996842122,0.8630931432091505,1.1982717185891432,1.1982717185891432,0.3627702416423092,0.8585579880437593,-1.069333655508876,-1.4905471205851792,1.0140065265866176,1.3257166651572636,3.7884985191426486,BED,0,0,0,0,0,0,-0.44821208382669575,52.07938776650515
4.382026634673881,2.9444389791664403,-1.437587655507441,2.995732273553991,3.4011973816621555,1.33500106673234,-2.3025850929940455,4.605170185988092,2.785011242238338,12.731144310853404,4.276666119016055,2.5416019934645457,3.214867803470662,4.09933210373314,-0.6652028789083453,2.7413441525010507,0.5541680055287125,1.199500776615569,1.4084749580547407,0.5125675530235666,1.0044538935188099,-0.17176899785422378,-0.2521041459451097,1.3917168245285918,1.582452552054766,4.0294504223041105,CHE,0,0,0,0,0,0,-2.507852192836618,53.23302849219591
4.564348191467836,3.258096538021482,-1.306251653446354,4.919980925828125,2.8903717578961645,1.33500106673234,-0.5621189181535413,4.9344739331306915,-2.3025850929940455,12.669117745268547,4.499809670330265,2.2407096892759584,3.005682604407159,3.728100167267218,-1.6073691072649892,-0.4442182974593081,0.7950613206987728,0.6733111503410067,1.0804783865197016,0.5673826142191717,0.9537266808805577,0.8233159883563723,-0.56005011298443,1.2140097791442241,1.3875294855404243,3.471345141564237,HMP,0,0,0,0,0,0,-1.2938212995442815,51.01944651613736
4.430816798843313,3.3141860046725258,-1.1166307941707878,4.430816798843313,3.258096538021482,1.6863989535702288,-0.5447271754416722,4.941642422609304,1.791759469228055,12.400121007117948,4.343805421853684,2.3978952727983707,2.4423470353692043,3.9815490680767565,-1.2586423077936943,1.4133028886663994,0.6437827293218802,0.6595310862900193,1.2764044894939726,0.05599606441976111,0.8751463711834376,-1.0312524655980333,-1.101456724271282,1.103816186247766,1.22980416869943,3.6933693593867885,WTS,0,0,0,0,0,0,-1.9297439674676766,51.314039218371626
4.499809670330265,2.995732273553991,-1.5040773967762742,4.553876891600541,3.828641396489095,2.128231705849268,-0.4780358009429998,4.430816798843313,0.47000362924573563,11.89824228604877,4.343805421853684,2.747270914255491,2.5572273113676265,3.9889840465642745,-1.2548322546167445,-0.6396466155265111,0.8493018996534627,0.5116094066270205,1.2217061455007392,0.3841644600589002,0.8969299486427174,-0.6670455897146257,-1.3883636472412673,1.0941592111914566,1.280846720544679,3.753730426433553,BER,0,0,0,0,0,0,-1.2084027605353964,51.51396345833298
4.430816798843313,2.995732273553991,-1.4350845252893225,4.127134385045092,3.6109179126442243,1.8718021769015913,-0.12783337150988489,4.382026634673881,0.5877866649021191,11.943739880566568,4.204692619390966,2.975529566236472,2.9338568698359038,3.893859034800475,-1.9072005834393575,0.023557760595353687,0.8008496176628528,0.8752081849813994,1.193365751430214,0.3413172882844125,0.7280902633804245,-0.9804385516979068,-1.2681206241496878,0.9166814331879745,1.0990029899819291,3.6529931755495273,OXD,0,0,0,0,0,0,-1.2863347630517534,51.808187951693256
4.564348191467836,2.70805020110221,-1.856297990365626,4.356708826689592,3.1780538303479458,2.2407096892759584,-1.3093333199837622,4.430816798843313,-2.3025850929940455,11.906054799317271,4.204692619390966,3.4111477125153233,1.824549292051046,3.912023005428146,-2.4497111578843396,-0.7224902097938557,0.8461257081199894,0.29916103773812563,1.3924257200796402,1.6529322071524561,0.6693443317016503,-1.1618568695777014,-1.8211024984619655,0.788967294280041,1.087618398102396,3.4301087251565754,BUC,0,0,0,0,0,0,-0.7899488634943819,51.827415957411105
4.394449154672439,2.70805020110221,-1.686398953570229,3.9318256327243257,3.1780538303479458,1.667706820558076,-0.07257069283483537,5.123963979403259,1.7227665977411035,12.877306472778228,4.343805421853684,1.8082887711792655,3.1822118404966093,4.177459468932607,-0.8381415471583793,0.9099797528096717,0.8807805981174095,1.0481765046946883,1.4393376247045901,0.6613339086845258,1.0279226477901908,0.04964767458356119,-0.6781050351538597,1.317840071643791,1.5315613823057255,4.175770927584296,GLC,0,0,0,0,0,0,-2.182008353320434,51.78440001348982
4.394449154672439,3.1986731175506815,-1.1957760371217574,3.7612001156935624,4.30406509320417,1.2237754316221157,-0.616186139423817,3.9512437185814275,-1.6094379124341003,11.630263957387461,4.0943445622221,2.8678989020441064,2.970414465569701,3.634951112088381,-1.7107440664177282,-1.8777981510808943,0.5445881417257721,0.6295813545591646,1.1965772497922098,0.7481870969670116,1.0666408280855462,-1.5676432227770547,-2.0784688465430454,1.1667242866425287,1.3374346825088055,3.148882453047666,HRF,0,0,0,0,0,0,-2.747020564595437,52.10374998514752
4.330733340286331,2.302585092994046,-2.0281482472922856,2.995732273553991,3.6635616461296463,1.1939224684724346,-0.5447271754416722,4.653960350157523,-2.3025850929940455,12.325725043949836,4.343805421853684,2.341805806147327,2.5877640352277083,3.703768066607687,0.7021851905769836,-0.05531985896576472,0.9355741806621023,0.7523938861597298,1.3858020062862348,0.7523938861597298,1.4194299227159892,-1.238319539911422,-1.447411337769981,1.8544367099246286,2.013224371824905,4.148043294556035,SHP,0,0,0,1,0,0,-2.714785442677768,52.64197414537197
4.356708826689592,2.3978952727983707,-1.9588135538912212,3.8918202981106265,4.174387269895637,0.6418538861723947,-0.40047756659712525,4.532599493153256,0.7419373447293773,12.16982869741233,4.343805421853684,1.308332819650179,1.7578579175523736,3.86702563949741,-1.3119056842916326,0.27567343432996894,0.873234153829515,1.13863332199216,1.591889093936673,0.20707511798721667,0.9960702573372897,-0.28809460870622106,-1.285237437209471,1.1797349976777118,1.4228127638927388,3.5004392163118045,YNR,0,0,0,0,0,0,-1.343960005948677,54.33579973048609
4.276666119016055,2.6026896854443837,-1.6739764335716716,2.995732273553991,4.3694478524670215,0.7884573603642703,-1.1086626245216111,5.4510384535657,3.2771447329921766,13.802653255961719,4.343805421853684,1.308332819650179,3.417726683613366,4.634728988229636,0.626464892881295,3.242431046688394,0.6908819884829268,0.9356480038103022,1.267014280908576,0.5003299325524567,2.044545894772241,-0.7691000884281232,-0.3847718306292749,2.3299317549636718,2.4210534469692444,4.7643936915360685,YWR,0,0,0,0,0,0,-1.682087859425654,53.823187637403336
4.430816798843313,2.70805020110221,-1.7227665977411033,2.995732273553991,2.8903717578961645,0.9162907318741551,-0.23572233352106983,4.189654742026425,-0.916290731874155,12.238191275411634,4.343805421853684,1.308332819650179,1.7404661748405046,3.8088822465086327,-0.770571077524749,0.7674901720671238,0.9502094222447253,1.1895237065225208,1.4054424737798341,0.9561559214324515,0.9541776814203459,0.226787477438188,-0.2399428264625785,1.3470222301194632,1.63135645880156,3.660222744864132,YER,0,0,0,0,0,0,-0.5234734142326329,53.91999927768962
